series,hill_shape,half_saturation_ratio,half_saturation,cv_rmse,tv_contribution,relative_bias
noiseless,1.4,0.8421648612,46.07684091,0.7806811521,80079.6545,0.5403188172
noiseless,1.4,0.9117586147,49.88448055,0.6194223415,75728.25452,0.4566203634
noiseless,1.4,0.9871033687,54.00677109,0.4661764323,71780.94378,0.3806944988
noiseless,1.4,1.068674367,58.46971426,0.3254588921,68201.49071,0.311844315
noiseless,1.4,1.156986126,63.30146048,0.2119978808,64956.81706,0.2494335578
noiseless,1.4,1.252595681,68.53248642,0.1724861355,62016.71692,0.1928812212
noiseless,1.4,1.356106097,74.19578726,0.2359405019,59353.60969,0.1416567972
noiseless,1.4,1.468170276,80.32708479,0.3434973359,56942.31949,0.0952760318
noiseless,1.4,1.589495072,86.96505272,0.4604729311,54759.87511,0.05329707761
noiseless,1.4,1.720845753,94.15156064,0.5772216538,52785.32669,0.01531696763
noiseless,1.4,1.863050826,101.9319381,0.6906082921,50999.57661,-0.01903163766
noiseless,1.4,2.017007261,110.3552605,0.7993587509,49385.22293,-0.0500834618
noiseless,1.4,2.183686153,119.4746588,0.9028782282,47926.41438,-0.07814340131
noiseless,1.4,2.364138845,129.3476544,1.000878838,46608.7163,-0.1034891045
noiseless,1.4,2.559503557,140.0365221,1.093238825,45418.98699,-0.1263733496
noiseless,1.4,2.771012572,151.6086829,1.179940665,44345.26414,-0.1470262298
noiseless,1.4,3,164.1371293,1.261039764,43376.66071,-0.1656571556
noiseless,1.5,0.3,16.41371293,3.55234016,200725.5048,2.860921655
noiseless,1.5,0.3247910202,17.77008856,3.333475362,184202.2285,2.543099187
noiseless,1.5,0.3516306893,19.23855064,3.111341827,169309.9374,2.256648447
noiseless,1.5,0.380688301,20.82836163,2.887352792,155874.5561,1.998221126
noiseless,1.5,0.4121471388,22.5495494,2.662871853,143743.6326,1.764884832
noiseless,1.5,0.4462056322,24.41297052,2.439160174,132783.4962,1.554068434
noiseless,1.5,0.4830786083,26.43037866,2.217335695,122876.6752,1.363512382
noiseless,1.5,0.5229986467,28.61449883,1.998348796,113919.5834,1.191224213
noiseless,1.5,0.5662175466,30.97910756,1.782976674,105820.4839,1.035439384
noiseless,1.5,0.6130079154,33.53911982,1.57183636,98497.73202,0.8945874709
noiseless,1.5,0.6636648873,36.31068314,1.365414719,91878.28893,0.7672635855
noiseless,1.5,0.718507986,39.3112794,1.164114088,85896.48933,0.6522046664
noiseless,1.5,0.7778831392,42.55983514,0.96831669,80493.03609,0.5482701434
noiseless,1.5,0.8421648612,46.07684091,0.7784866298,75614.18997,0.4544263507
noiseless,1.5,0.9117586147,49.88448055,0.5953830849,71211.11962,0.3697340259
noiseless,1.5,0.9871033687,54.00677109,0.4206964075,67239.37821,0.2933382414
noiseless,1.5,1.068674367,58.46971426,0.2598683574,63658.47601,0.2244601839
noiseless,1.5,1.156986126,63.30146048,0.1415777237,60431.52332,0.1623902864
noiseless,1.5,1.252595681,68.53248642,0.1685075116,57524.9237,0.1064823267
noiseless,1.5,1.356106097,74.19578726,0.2939566498,54908.10248,0.05614820637
noiseless,1.5,1.468170276,80.32708479,0.4334788039,52553.2605,0.01085321316
noiseless,1.5,1.589495072,86.96505272,0.5715958535,50435.14654,-0.02988835606
noiseless,1.5,1.720845753,94.15156064,0.7048492923,48530.84476,-0.06651728367
noiseless,1.5,1.863050826,101.9319381,0.832047619,46819.57536,-0.09943326559
noiseless,1.5,2.017007261,110.3552605,0.9526710006,45282.50778,-0.1289985045
noiseless,1.5,2.183686153,119.4746588,1.066478443,43902.58635,-0.1555410635
noiseless,1.5,2.364138845,129.3476544,1.173380455,42664.36847,-0.1793579781
noiseless,1.5,2.559503557,140.0365221,1.273388239,41553.87551,-0.2007181252
noiseless,1.5,2.771012572,151.6086829,1.366588951,40558.45611,-0.2198648515
noiseless,1.5,3,164.1371293,1.453130765,39666.66173,-0.237018368
noiseless,1.6,0.3,16.41371293,3.923660269,203361.1371,2.911617602
noiseless,1.6,0.3247910202,17.77008856,3.674337219,185620.3403,2.570376332
noiseless,1.6,0.3516306893,19.23855064,3.420732766,169708.2035,2.264309031
noiseless,1.6,0.380688301,20.82836163,3.164781543,155417.7932,1.989435368
noiseless,1.6,0.4121471388,22.5495494,2.908354632,142570.153,1.742313148
noiseless,1.6,0.4462056322,24.41297052,2.653167822,131010.3341,1.519961957
noiseless,1.6,0.4830786083,26.43037866,2.400708648,120603.777,1.319793565
noiseless,1.6,0.5229986467,28.61449883,2.152191486,111233.0751,1.139549674
noiseless,1.6,0.5662175466,30.97910756,1.908545379,102795.148,0.977247551
noiseless,1.6,0.6130079154,33.53911982,1.670433915,95198.84061,0.8311338441
noiseless,1.6,0.6636648873,36.31068314,1.438301873,88362.94072,0.6996464482
noiseless,1.6,0.718507986,39.3112794,1.212441123,82214.58796,0.5813839069
noiseless,1.6,0.7778831392,42.55983514,0.993070599,76688.02867,0.4750814593
noiseless,1.6,0.8421648612,46.07684091,0.7804373428,71723.65867,0.3795926292
noiseless,1.6,0.9117586147,49.88448055,0.5749923119,67267.29313,0.2938751803
noiseless,1.6,0.9871033687,54.00677109,0.3779355039,63269.60502,0.2169803152
noiseless,1.6,1.068674367,58.46971426,0.1946045862,59685.68201,0.148044153
noiseless,1.6,1.156986126,63.30146048,0.08875615062,56474.6618,0.08628071402
noiseless,1.6,1.252595681,68.53248642,0.212085274,53599.41653,0.03097585012
noiseless,1.6,1.356106097,74.19578726,0.375838674,51026.26696,-0.01851825327
noiseless,1.6,1.468170276,80.32708479,0.537357602,48724.71465,-0.06278822862
noiseless,1.6,1.589495072,86.96505272,0.6925090153,46667.18638,-0.1023644423
noiseless,1.6,1.720845753,94.15156064,0.8401983609,44828.78879,-0.1377257137
noiseless,1.6,1.863050826,101.9319381,0.9799664183,43187.07364,-0.1693038311
noiseless,1.6,2.017007261,110.3552605,1.111591588,41721.81489,-0.1974878393
noiseless,1.6,2.183686153,119.4746588,1.234987534,40414.79926,-0.2226280671
noiseless,1.6,2.364138845,129.3476544,1.350168063,39249.63179,-0.2450398694
noiseless,1.6,2.559503557,140.0365221,1.457230691,38211.55692,-0.2650070666
noiseless,1.6,2.771012572,151.6086829,1.556345622,37287.29571,-0.2827850771
noiseless,1.6,3,164.1371293,1.647745991,36464.89864,-0.2986037477
noiseless,1.7,0.3,16.41371293,4.318156116,206436.3481,2.970768775
noiseless,1.7,0.3247910202,17.77008856,4.036688232,187485.8508,2.606259114
noiseless,1.7,0.3516306893,19.23855064,3.749542398,170564.6735,2.280783087
noiseless,1.7,0.380688301,20.82836163,3.459327673,155429.7163,1.989664706
noiseless,1.7,0.4121471388,22.5495494,3.168589758,141873.6659,1.728916336
noiseless,1.7,0.4462056322,24.41297052,2.879657942,129719.5619,1.495134169
noiseless,1.7,0.4830786083,26.43037866,2.594519162,118815.8062,1.285402243
noiseless,1.7,0.5229986467,28.61449883,2.314737873,109031.6915,1.097206428
noiseless,1.7,0.5662175466,30.97910756,2.041431936,100253.5196,0.9283597528
noiseless,1.7,0.6130079154,33.53911982,1.775303834,92381.35432,0.7769399645
noiseless,1.7,0.6636648873,36.31068314,1.516716238,85326.41342,0.6412393513
noiseless,1.7,0.718507986,39.3112794,1.265794524,79009.05644,0.5197260419
noiseless,1.7,0.7778831392,42.55983514,1.022538066,73357.29026,0.4110152608
noiseless,1.7,0.8421648612,46.07684091,0.7869290108,68305.69226,0.3138486144
noiseless,1.7,0.9117586147,49.88448055,0.559051125,63794.64555,0.2270793824
noiseless,1.7,0.9871033687,54.00677109,0.3393565601,59769.78953,0.1496619472
noiseless,1.7,1.068674367,58.46971426,0.1310089139,56181.60569,0.0806438285
noiseless,1.7,1.156986126,63.30146048,0.09321093171,52985.07946,0.01915917886
noiseless,1.7,1.252595681,68.53248642,0.2826054016,50139.39849,-0.0355770207
noiseless,1.7,1.356106097,74.19578726,0.4698310471,47607.66412,-0.08427450949
noiseless,1.7,1.468170276,80.32708479,0.6490747667,45356.60549,-0.1275732475
noiseless,1.7,1.589495072,86.96505272,0.8194830726,43356.29343,-0.1660489168
noiseless,1.7,1.720845753,94.15156064,0.9806630256,41579.8566,-0.2002183832
noiseless,1.7,1.863050826,101.9319381,1.132382132,40003.20387,-0.2305450359
noiseless,1.7,2.017007261,110.3552605,1.274519868,38604.75782,-0.2574439129
noiseless,1.7,2.183686153,119.4746588,1.407056881,37365.20349,-0.2812865339
noiseless,1.7,2.364138845,129.3476544,1.530070001,36267.25552,-0.3024053802
noiseless,1.7,2.559503557,140.0365221,1.643726362,35295.44529,-0.3210979881
noiseless,1.7,2.771012572,151.6086829,1.74827532,34435.9289,-0.3376306427
noiseless,1.7,3,164.1371293,1.844038295,33676.3154,-0.352241682
noiseless,1.8,0.3,16.41371293,4.734789037,209791.8986,3.03531223
noiseless,1.8,0.3247910202,17.77008856,4.419852778,189660.4048,2.648086298
noiseless,1.8,0.3516306893,19.23855064,4.097315478,171758.3411,2.303743084
noiseless,1.8,0.380688301,20.82836163,3.770631206,155803.0195,1.996845133
noiseless,1.8,0.4121471388,22.5495494,3.443222453,141557.0905,1.722827059
noiseless,1.8,0.4462056322,24.41297052,3.11823483,128821.2546,1.477855377
noiseless,1.8,0.4830786083,26.43037866,2.798326746,117427.486,1.258698136
noiseless,1.8,0.5229986467,28.61449883,2.485530242,107232.9193,1.062607343
noiseless,1.8,0.5662175466,30.97910756,2.181204691,98114.5597,0.8872172151
noiseless,1.8,0.6130079154,33.53911982,1.886084459,89964.92537,0.730460356
noiseless,1.8,0.6636648873,36.31068314,1.60040133,82688.64899,0.5905023919
noiseless,1.8,0.718507986,39.3112794,1.324049114,76199.97737,0.4656938739
noiseless,1.8,0.7778831392,42.55983514,1.056754525,70421.03645,0.3545369077
noiseless,1.8,0.8421648612,46.07684091,0.7982245788,65280.6909,0.2556632172
noiseless,1.8,0.9117586147,49.88448055,0.5482523439,60713.82151,0.1678202451
noiseless,1.8,0.9871033687,54.00677109,0.3067754274,56660.86391,0.08986228067
noiseless,1.8,1.068674367,58.46971426,0.073891516,53067.48661,0.02074426674
noiseless,1.8,1.156986126,63.30146048,0.1501588963,49884.3245,-0.04048332637
noiseless,1.8,1.252595681,68.53248642,0.3650304742,47066.71784,-0.09467952114
noiseless,1.8,1.356106097,74.19578726,0.5703205913,44574.43332,-0.1426181989
noiseless,1.8,1.468170276,80.32708479,0.7656175833,42371.36133,-0.1849939216
noiseless,1.8,1.589495072,86.96505272,0.9505438506,40425.19435,-0.2224281194
noiseless,1.8,1.720845753,94.15156064,1.124790496,38707.09575,-0.2554754599
noiseless,1.8,1.863050826,101.9319381,1.288142273,37191.36989,-0.2846301944
noiseless,1.8,2.017007261,110.3552605,1.440493012,35855.14298,-0.3103322963
noiseless,1.8,2.183686153,119.4746588,1.581852487,34678.06237,-0.3329732459
noiseless,1.8,2.364138845,129.3476544,1.712346063,33642.01926,-0.3529013625
noiseless,1.8,2.559503557,140.0365221,1.83220854,32730.8978,-0.3704266321
noiseless,1.8,2.771012572,151.6086829,1.941773576,31930.35114,-0.3858250138
noiseless,1.8,3,164.1371293,2.041459991,31227.60375,-0.3993422428
noiseless,1.9,0.3,16.41371293,5.172047537,213277.0318,3.102348186
noiseless,1.9,0.3247910202,17.77008856,4.822826565,192016.0092,2.693395957
noiseless,1.9,0.3516306893,19.23855064,4.463395117,173180.351,2.331095209
noiseless,1.9,0.380688301,20.82836163,4.09822805,156444.104,2.009176285
noiseless,1.9,0.4121471388,22.5495494,3.731857845,141538.2773,1.722465191
noiseless,1.9,0.4462056322,24.41297052,3.368496985,128241.2818,1.466699698
noiseless,1.9,0.4830786083,26.43037866,3.011698172,116369.8681,1.238355033
noiseless,1.9,0.5229986467,28.61449883,2.664118918,105770.8535,1.034484752
noiseless,1.9,0.5662175466,30.97910756,2.327434543,96313.95519,0.8525828872
noiseless,1.9,0.6130079154,33.53911982,2.002406782,87885.9659,0.690471917
noiseless,1.9,0.6636648873,36.31068314,1.68907734,80386.35397,0.5462181304
noiseless,1.9,0.718507986,39.3112794,1.387030797,73724.20077,0.4180727234
noiseless,1.9,0.7778831392,42.55983514,1.095667445,67816.25791,0.3044344262
noiseless,1.9,0.8421648612,46.07684091,0.8144461454,62585.83771,0.2038281648
noiseless,1.9,0.9117586147,49.88448055,0.5431162695,57962.24857,0.1148941978
noiseless,1.9,0.9871033687,54.00677109,0.2823111856,53880.52949,0.03638301105
noiseless,1.9,1.068674367,58.46971426,0.05179530532,50281.30407,-0.03284749046
noiseless,1.9,1.156986126,63.30146048,0.2222768201,47110.64116,-0.0938346634
noiseless,1.9,1.252595681,68.53248642,0.4530089596,44319.86479,-0.147514782
noiseless,1.9,1.356106097,74.19578726,0.6746401792,41865.29559,-0.194728012
noiseless,1.9,1.468170276,80.32708479,0.8853991277,39707.92965,-0.2362245864
noiseless,1.9,1.589495072,86.96505272,1.084577374,37813.0726,-0.2726718462
noiseless,1.9,1.720845753,94.15156064,1.271718704,36149.94974,-0.3046617375
noiseless,1.9,1.863050826,101.9319381,1.446535446,34691.3121,-0.3327183894
noiseless,1.9,2.017007261,110.3552605,1.608897785,33413.05448,-0.357305462
noiseless,1.9,2.183686153,119.4746588,1.758830425,32293.85693,-0.3788330403
noiseless,1.9,2.364138845,129.3476544,1.896505727,31314.85738,-0.3976639338
noiseless,1.9,2.559503557,140.0365221,2.022231885,30459.35862,-0.4141193099
noiseless,1.9,2.771012572,151.6086829,2.136436815,29712.57059,-0.4284836532
noiseless,1.9,3,164.1371293,2.239648911,29061.38603,-0.4410090798
noiseless,2,0.3,16.41371293,5.627881423,216747.3715,3.169099592
noiseless,2,0.3247910202,17.77008856,5.244208154,194432.0079,2.73986729
noiseless,2,0.3516306893,19.23855064,4.846864547,174730.382,2.360909797
noiseless,2,0.380688301,20.82836163,4.441508236,157269.1289,2.025045501
noiseless,2,0.4121471388,22.5495494,4.034035828,141745.9033,1.726458842
noiseless,2,0.4462056322,24.41297052,3.630025068,127917.1419,1.46046492
noiseless,2,0.4830786083,26.43037866,3.234204082,115586.1492,1.223280329
noiseless,2,0.5229986467,28.61449883,2.850064053,104592.0111,1.011809914
noiseless,2,0.5662175466,30.97910756,2.47970004,94799.9313,0.8234608898
noiseless,2,0.6130079154,33.53911982,2.12390221,86093.46011,0.6559933666
noiseless,2,0.6636648873,36.31068314,1.782451566,78368.81208,0.5074110482
noiseless,2,0.718507986,39.3112794,1.45452967,71531.15707,0.375889893
noiseless,2,0.7778831392,42.55983514,1.139150478,65492.53231,0.2597379513
noiseless,2,0.8421648612,46.07684091,0.835579989,60170.90734,0.1573773815
noiseless,2,0.9117586147,49.88448055,0.5439360053,55489.94103,0.06733977405
noiseless,2,0.9871033687,54.00677109,0.2680499658,51379.05577,-0.01173241925
noiseless,2,1.068674367,58.46971426,0.09306757205,47773.57301,-0.08108327966
noiseless,2,1.156986126,63.30146048,0.298564712,44614.76597,-0.141842407
noiseless,2,1.252595681,68.53248642,0.5438851877,41849.77198,-0.1950266059
noiseless,2,1.356106097,74.19578726,0.7814299677,39431.36239,-0.2415443115
noiseless,2,1.468170276,80.32708479,1.007526496,37317.59723,-0.2822022324
noiseless,2,1.589495072,86.96505272,1.220915987,35471.40243,-0.317713482
noiseless,2,1.720845753,94.15156064,1.420905942,33860.10705,-0.3487064802
noiseless,2,1.863050826,101.9319381,1.607097748,32454.97195,-0.3757340197
noiseless,2,2.017007261,110.3552605,1.779323066,31230.73377,-0.3992820373
noiseless,2,2.183686153,119.4746588,1.937619346,30165.18041,-0.4197777786
noiseless,2,2.364138845,129.3476544,2.0822112,29238.76777,-0.4375971715
noiseless,2,2.559503557,140.0365221,2.213490001,28434.28161,-0.4530713289
noiseless,2,2.771012572,151.6086829,2.331990368,27736.54462,-0.4664921836
noiseless,2,3,164.1371293,2.438364012,27132.16554,-0.4781173145
noiseless,2.1,0.3,16.41371293,6.099670816,220064.8568,3.23291087
noiseless,2.1,0.3247910202,17.77008856,5.682149859,196793.8109,2.785296178
noiseless,2.1,0.3516306893,19.23855064,5.246497149,176314.5564,2.391381128
noiseless,2.1,0.380688301,20.82836163,4.799676092,158201.4314,2.042978184
noiseless,2.1,0.4121471388,22.5495494,4.349205209,142116.6392,1.733589885
noiseless,2.1,0.4462056322,24.41297052,3.902368423,127795.0215,1.458115956
noiseless,2.1,0.4830786083,26.43037866,3.465414029,115028.6925,1.212557743
noiseless,2.1,0.5229986467,28.61449883,3.04293568,103652.3417,0.9937355302
noiseless,2.1,0.5662175466,30.97910756,2.637590438,93530.26004,0.7990389747
noiseless,2.1,0.6130079154,33.53911982,2.250208011,84545.97236,0.6262276975
noiseless,2.1,0.6636648873,36.31068314,1.880226594,76594.89297,0.4732900096
noiseless,2.1,0.718507986,39.3112794,1.526311897,69579.86608,0.3383571358
noiseless,2.1,0.7778831392,42.55983514,1.187019828,63409.03217,0.2196621733
noiseless,2.1,0.8421648612,46.07684091,0.8614932464,57995.27096,0.115529378
noiseless,2.1,0.9117586147,49.88448055,0.5507498969,53256.50094,0.02437992588
noiseless,2.1,0.9871033687,54.00677109,0.2653578591,49116.2781,-0.05525657093
noiseless,2.1,1.068674367,58.46971426,0.1522037516,45504.3406,-0.1247315872
noiseless,2.1,1.156986126,63.30146048,0.3762746556,42356.92643,-0.1852715746
noiseless,2.1,1.252595681,68.53248642,0.6364280861,39616.8189,-0.2379770865
noiseless,2.1,1.356106097,74.19578726,0.8899446765,37233.14882,-0.2838265835
noiseless,2.1,1.468170276,80.32708479,1.131466701,35161.0143,-0.323683746
noiseless,2.1,1.589495072,86.96505272,1.35913678,33360.98499,-0.3583070098
noiseless,2.1,1.720845753,94.15156064,1.571992899,31798.54957,-0.3883601949
noiseless,2.1,1.863050826,101.9319381,1.769510709,30443.5523,-0.4144233417
noiseless,2.1,2.017007261,110.3552605,1.951480257,29269.65147,-0.4370031288
noiseless,2.1,2.183686153,119.4746588,2.117955865,28253.82062,-0.4565424659
noiseless,2.1,2.364138845,129.3476544,2.269223119,27375.90435,-0.4734290393
noiseless,2.1,2.559503557,140.0365221,2.405768311,26618.2325,-0.488002731
noiseless,2.1,2.771012572,151.6086829,2.528246372,25965.2917,-0.5005619386
noiseless,2.1,3,164.1371293,2.63744678,25403.44868,-0.5113688955
noiseless,2.2,0.3,16.41371293,6.584237858,223099.2654,3.291277213
noiseless,2.2,0.3247910202,17.77008856,6.134335436,198992.9936,2.827597091
noiseless,2.2,0.3516306893,19.23855064,5.660720227,177844.5132,2.420809591
noiseless,2.2,0.380688301,20.82836163,5.171715705,159169.9508,2.061607494
noiseless,2.2,0.4121471388,22.5495494,4.676698911,142593.2209,1.742756855
noiseless,2.2,0.4462056322,24.41297052,4.185031136,127827.7056,1.458744628
noiseless,2.2,0.4830786083,26.43037866,3.704890622,114656.877,1.205405932
noiseless,2.2,0.5229986467,28.61449883,3.24231264,102915.0575,0.9795539914
noiseless,2.2,0.5662175466,30.97910756,2.800707297,92470.08481,0.7786466807
noiseless,2.2,0.6130079154,33.53911982,2.380970935,83209.47091,0.6005203146
noiseless,2.2,0.6636648873,36.31068314,1.982106417,75030.87634,0.4432064102
noiseless,2.2,0.718507986,39.3112794,1.602129807,67836.76144,0.3048288083
noiseless,2.2,0.7778831392,42.55983514,1.239050782,61532.34823,0.1835644702
noiseless,2.2,0.8421648612,46.07684091,0.8919585468,56025.71694,0.0776453345
noiseless,2.2,0.9117586147,49.88448055,0.5633519484,51228.93572,-0.01461995348
noiseless,2.2,0.9871033687,54.00677109,0.2742094518,47059.41321,-0.09482002443
noiseless,2.2,1.068674367,58.46971426,0.214315779,43441.00218,-0.164419558
noiseless,2.2,1.156986126,63.30146048,0.4544775029,40304.6605,-0.2247465679
noiseless,2.2,1.252595681,68.53248642,0.7300102117,37588.65778,-0.2769884279
noiseless,2.2,1.356106097,74.19578726,0.9997505826,35238.40797,-0.3221950915
noiseless,2.2,1.468170276,80.32708479,1.256884201,33206.03867,-0.3612873765
noiseless,2.2,1.589495072,86.96505272,1.498957081,31449.80257,-0.3950682855
noiseless,2.2,1.720845753,94.15156064,1.724728252,29933.41643,-0.4242357203
noiseless,2.2,1.863050826,101.9319381,1.933544847,28625.39017,-0.4493953875
noiseless,2.2,2.017007261,110.3552605,2.125158463,27498.38812,-0.4710730843
noiseless,2.2,2.183686153,119.4746588,2.299647531,26528.64816,-0.4897258709
noiseless,2.2,2.364138845,129.3476544,2.457368766,25695.47215,-0.5057518727
noiseless,2.2,2.559503557,140.0365221,2.598915764,24980.79091,-0.5194986473
noiseless,2.2,2.771012572,151.6086829,2.725077738,24368.80049,-0.531270181
noiseless,2.2,3,164.1371293,2.836796661,23845.66155,-0.5413326716
noiseless,2.3,0.3,16.41371293,7.077904719,225730.8969,3.341896206
noiseless,2.3,0.3247910202,17.77008856,6.597990126,200928.4541,2.86482535
noiseless,2.3,0.3516306893,19.23855064,6.087597499,179237.3867,2.447601281
noiseless,2.3,0.380688301,20.82836163,5.556364984,160108.4159,2.079658715
noiseless,2.3,0.4121471388,22.5495494,5.01571206,143123.1825,1.752950579
noiseless,2.3,0.4462056322,24.41297052,4.477458532,127973.0911,1.461541094
noiseless,2.3,0.4830786083,26.43037866,3.952183339,114435.5246,1.201148258
noiseless,2.3,0.5229986467,28.61449883,3.447780837,102349.0331,0.9686666049
noiseless,2.3,0.5662175466,30.97910756,2.968665088,91590.31281,0.7617244127
noiseless,2.3,0.6130079154,33.53911982,2.51584946,82055.71902,0.5783280892
noiseless,2.3,0.6636648873,36.31068314,2.087800791,73648.84344,0.4166232376
noiseless,2.3,0.718507986,39.3112794,1.681729996,66274.08225,0.2747709344
noiseless,2.3,0.7778831392,42.55983514,1.294992832,59834.87999,0.1509139513
noiseless,2.3,0.8421648612,46.07684091,0.9266819552,54234.83928,0.04319810084
noiseless,2.3,0.9117586147,49.88448055,0.5813377678,49380.04424,-0.05018307317
noiseless,2.3,0.9871033687,54.00677109,0.2931645574,45181.44447,-0.1309424404
noiseless,2.3,1.068674367,58.46971426,0.2769090207,41556.68806,-0.2006640262
noiseless,2.3,1.156986126,63.30146048,0.532787556,38431.20764,-0.2607821216
noiseless,2.3,1.252595681,68.53248642,0.824289178,35738.61109,-0.3125737679
noiseless,2.3,1.356106097,74.19578726,1.110582277,33420.53634,-0.3571615496
noiseless,2.3,1.468170276,80.32708479,1.383556407,31426.14938,-0.3955232507
noiseless,2.3,1.589495072,86.96505272,1.640177212,29711.44007,-0.4285053985
noiseless,2.3,1.720845753,94.15156064,1.878926718,28238.43273,-0.4568384495
noiseless,2.3,1.863050826,101.9319381,2.099027295,26974.39185,-0.4811520652
noiseless,2.3,2.017007261,110.3552605,2.300198385,25891.0749,-0.5019894864
noiseless,2.3,2.183686153,119.4746588,2.482550812,24964.06213,-0.5198204226
noiseless,2.3,2.364138845,129.3476544,2.646522623,24172.17791,-0.5350521837
noiseless,2.3,2.559503557,140.0365221,2.792826902,23497.00571,-0.5480390085
noiseless,2.3,2.771012572,151.6086829,2.922401055,22922.49051,-0.5590897127
noiseless,2.3,3,164.1371293,3.036354392,22434.61654,-0.5684738873
noiseless,2.4,0.3,16.41371293,7.576596311,227853.9597,3.382732966
noiseless,2.4,0.3247910202,17.77008856,7.069925663,202508.3273,2.895213948
noiseless,2.4,0.3516306893,19.23855064,6.524834056,180416.4802,2.470280949
noiseless,2.4,0.380688301,20.82836163,5.952101323,160955.1223,2.095944971
noiseless,2.4,0.4121471388,22.5495494,5.365284665,143658.0877,1.763239391
noiseless,2.4,0.4462056322,24.41297052,4.779024964,128193.1436,1.465773766
noiseless,2.4,0.4830786083,26.43037866,4.206822427,114333.7436,1.199190516
noiseless,2.4,0.5229986467,28.61449883,3.658931164,101927.6102,0.9605606066
noiseless,2.4,0.5662175466,30.97910756,3.141091153,90866.41,0.7478002628
noiseless,2.4,0.6130079154,33.53911982,2.654515033,81061.06806,0.5591961436
noiseless,2.4,0.6636648873,36.31068314,2.197028173,72425.47041,0.393091861
noiseless,2.4,0.718507986,39.3112794,1.764859514,64868.66657,0.2477379979
noiseless,2.4,0.7778831392,42.55983514,1.354582471,58293.62823,0.1212682303
noiseless,2.4,0.8421648612,46.07684091,0.9653300069,52599.82816,0.01174893424
noiseless,2.4,0.9117586147,49.88448055,0.6041715203,47687.20588,-0.08274453713
noiseless,2.4,0.9871033687,54.00677109,0.3200431076,43459.91093,-0.1640558513
noiseless,2.4,1.068674367,58.46971426,0.3393084263,39829.05495,-0.2338947614
noiseless,2.4,1.156986126,63.30146048,0.6110279845,36714.30481,-0.2938064616
noiseless,2.4,1.252595681,68.53248642,0.9190694256,34044.47371,-0.3451602182
noiseless,2.4,1.356106097,74.19578726,1.222269501,31757.38283,-0.3891520304
noiseless,2.4,1.468170276,80.32708479,1.511327146,29799.2624,-0.4268161507
noiseless,2.4,1.589495072,86.96505272,1.782647785,28123.90692,-0.4590413344
noiseless,2.4,1.720845753,94.15156064,2.034444671,26691.73658,-0.4865888923
noiseless,2.4,1.863050826,101.9319381,2.265822754,25468.86422,-0.5101106385
noiseless,2.4,2.017007261,110.3552605,2.476476678,24426.22867,-0.5301655597
noiseless,2.4,2.183686153,119.4746588,2.666557493,23538.8286,-0.5472345522
noiseless,2.4,2.364138845,129.3476544,2.836593838,22785.07184,-0.5617329378
noiseless,2.4,2.559503557,140.0365221,2.987429768,22146.24049,-0.5740207526
noiseless,2.4,2.771012572,151.6086829,3.120164582,21606.0616,-0.5844110036
noiseless,2.4,3,164.1371293,3.236089966,21150.36662,-0.5931762206
noiseless,2.5,0.3,16.41371293,8.075980616,229380.1611,3.412089197
noiseless,2.5,0.3247910202,17.77008856,7.546619317,203652.3403,2.917218848
noiseless,2.5,0.3516306893,19.23855064,6.969805824,181312.4361,2.487514511
noiseless,2.5,0.380688301,20.82836163,6.357141264,161653.1618,2.109371643
noiseless,2.5,0.4121471388,22.5495494,5.724290525,144153.1436,1.772761708
noiseless,2.5,0.4462056322,24.41297052,5.089023649,128453.1824,1.470775569
noiseless,2.5,0.4830786083,26.43037866,4.468313239,114324.073,1.199004504
noiseless,2.5,0.5229986467,28.61449883,3.87535732,101627.696,0.9547918073
noiseless,2.5,0.5662175466,30.97910756,3.317625271,90277.48617,0.736472411
noiseless,2.5,0.6130079154,33.53911982,2.79665262,80205.54015,0.5427402068
noiseless,2.5,0.6636648873,36.31068314,2.309517559,71341.11101,0.3722343886
noiseless,2.5,0.718507986,39.3112794,1.851270361,63601.03415,0.2233552993
noiseless,2.5,0.7778831392,42.55983514,1.417553308,56889.27681,0.0942557648
noiseless,2.5,0.8421648612,46.07684091,1.007552914,51101.55031,-0.01707019056
noiseless,2.5,0.9117586147,49.88448055,0.6312553395,46131.45993,-0.1126690513
noiseless,2.5,0.9871033687,54.00677109,0.3526756584,41875.98752,-0.1945223545
noiseless,2.5,1.068674367,58.46971426,0.4012725423,38239.36896,-0.2644721067
noiseless,2.5,1.156986126,63.30146048,0.6891171686,35135.27411,-0.3241788541
noiseless,2.5,1.252595681,68.53248642,1.014235723,32487.60623,-0.375106305
noiseless,2.5,1.356106097,74.19578726,1.334697261,30230.34778,-0.4185242952
noiseless,2.5,1.468170276,80.32708479,1.640079888,28306.83495,-0.4555227442
noiseless,2.5,1.589495072,86.96505272,1.926250482,26668.74565,-0.4870311189
noiseless,2.5,1.720845753,94.15156064,2.191165672,25274.9913,-0.5138397518
noiseless,2.5,1.863050826,101.9319381,2.433822033,24090.62985,-0.536620747
noiseless,2.5,2.017007261,110.3552605,2.65389627,23085.86949,-0.5559471452
noiseless,2.5,2.183686153,119.4746588,2.851585848,22235.20041,-0.5723096232
noiseless,2.5,2.364138845,129.3476544,3.027517623,21516.6699,-0.5861304381
noiseless,2.5,2.559503557,140.0365221,3.18267717,20911.29851,-0.5977746559
